VAR,RMS,IEMG,MAV,WL,WAMP,TARGET[0],TARGET[1],TARGET[2]
9.817616368930192,3.133347269822361,1172.742347122945,2.34548469424589,1791.485844096575,29,1,0,0
31.26222541269653,5.591263587501019,2198.20539641025,4.3964107928205,3331.515705117805,9,1,0,0
11.14070170588404,3.337780205282274,1245.926483033181,2.491852966066362,1950.459324565131,26,1,0,0
25.58843795417902,5.058503382398659,1835.760178752368,3.671520357504736,2820.361756572888,28,1,0,0
19.74708158634557,4.443796013221568,1567.333721147207,3.134667442294413,2491.453867465344,19,1,0,0
16.00591848877155,4.000753964274327,1451.216801166349,2.902433602332698,2276.561044731913,3,1,0,0
32.19526884431919,5.674087625426488,2059.19560358629,4.118391207172581,3218.328666339114,4,1,0,0
31.84058430773809,5.642856399107146,2126.376341290321,4.252752682580642,3317.971226538681,12,1,0,0
26.20003835013556,5.118599831494132,1971.048652925298,3.942097305850596,3109.889897054361,40,1,0,0
58.10669535677373,7.62300414846005,1943.912598055814,3.887825196111628,3270.265217021911,16,1,0,0
3.092168264536877,1.758457225444734,604.0614494317189,1.208122898863438,942.4197824249468,0,1,0,0
58.69993350758858,7.661634530183021,2351.211277865456,4.702422555730913,3905.627803306648,40,1,0,0
5.604694882046819,2.367484873201652,791.0544947259948,1.58210898945199,1150.844920958465,12,1,0,0
0.8329972617191947,0.9127105203472676,363.7442903196221,0.7274885806392443,514.0029855138473,0,1,0,0
5.495060723406942,2.344156808171373,892.2776119281232,1.784555223856246,1430.251221413433,12,1,0,0
3.284443773660536,1.812305382970516,627.6721778943653,1.25534435578873,951.0557063326152,9,1,0,0
9.33616402325436,3.05551808918567,1086.428990234902,2.172857980469804,1720.079076246159,28,1,0,0
1.788715168310143,1.337431821140033,492.6919776528142,0.9853839553056284,742.8200099972935,1,1,0,0
5.999020273720816,2.449294838835624,640.9373044309068,1.281874608861814,926.3550593293688,19,1,0,0
22.9581613907629,4.791469515641559,1480.849795104007,2.961699590208013,2355.473564059277,36,1,0,0
16.61913662717539,4.076676779905029,1242.821992942135,2.48564398588427,1980.367348565791,21,1,0,0
3.133639848360737,1.770214762080239,630.980946921442,1.261961893842884,971.343281702327,6,1,0,0
8.114272537605217,2.848572496954991,1040.404953284533,2.080809906569065,1554.101543833276,26,1,0,0
