VAR,RMS,IEMG,MAV,WL,WAMP,TARGET[0],TARGET[1],TARGET[2]
361.3147204287106,19.00829458952539,6498.695630352968,12.99739126070594,10417.71163048426,40,1,0,0
488.0067757029178,22.09090606269931,7961.062863963484,15.92212572792697,12697.01504547861,37,1,0,0
431.3446846400639,20.76884374130581,7283.403569267229,14.56680713853446,11638.4855097309,35,1,0,0
855.7575501546033,29.25333411283069,11001.52244368128,22.00304488736255,17505.24466327541,29,1,0,0
700.110656859315,26.45961920599599,9592.126675566731,19.18425335113346,15373.14943773463,28,1,0,0
780.7876501712353,27.94268400944813,10663.87048168536,21.32774096337073,16820.02384775736,19,1,0,0
941.6180816472772,30.68580633563588,11313.49392577687,22.62698785155374,17782.32258051517,41,1,0,0
765.0574636590069,27.65968437062664,10264.12868440483,20.52825736880967,15673.59431153246,36,1,0,0
736.891494377026,27.14575621719048,10425.24576536102,20.85049153072203,16850.53217951097,31,1,0,0
393.0291121554587,19.82502646834409,7044.002035385925,14.08800407077185,11596.86787968971,20,1,0,0
15.92350227284016,3.990503665307142,796.0425439534752,1.59208508790695,1143.138509133539,2,1,0,0
216.1684994578229,14.70275288125824,5090.234584113907,10.18046916822781,7874.008064695645,6,1,0,0
105.2652000711903,10.2599255183129,3423.538580583483,6.847077161166967,5301.112225228962,4,1,0,0
1.539833864190242,1.240902480800741,452.5038880791269,0.9050077761582538,648.9433766787427,0,1,0,0
233.5999133110226,15.28400983177612,5760.153724064779,11.52030744812956,9470.571450009977,19,1,0,0
119.4777750216181,10.93062552305338,3530.053045340037,7.060106090680074,5701.086218914036,17,1,0,0
278.4056899703635,16.68549458130325,6261.326227144046,12.52265245428809,10259.33458485826,35,1,0,0
58.89397923643828,7.674242073220614,2401.942491172376,4.803884982344752,3885.482653596586,8,1,0,0
26.87427214950453,5.184146643937778,1488.137227081975,2.976274454163951,2264.703251473928,6,1,0,0
32.81869255864883,5.728760124122121,1620.16409878856,3.24032819757712,2428.714201277082,10,1,0,0
119.2021630390916,10.91799370689674,3235.880920539527,6.471761841079053,5150.634402547787,26,1,0,0
125.3430951316175,11.19577860141335,3465.114572258163,6.930229144516326,5651.191802362666,21,1,0,0
132.4233931882727,11.50756357417384,4050.28468143408,8.10056936286816,6540.550732626844,23,1,0,0
171.269467697765,13.08706325822682,4603.932275987105,9.20786455197421,6956.994999850046,27,1,0,0
179.316094744958,13.39090731499046,4594.73641145071,9.18947282290142,7343.639807434254,21,1,0,0
53.39010184785524,7.306878181101474,2516.653474296148,5.033306948592297,4131.433111808456,10,1,0,0
83.5721344239933,9.141779681976614,2563.091304434577,5.126182608869154,4002.107410217645,13,1,0,0
85.90828938970778,9.268678713285295,3093.430033378142,6.186860066756283,5014.43879134985,9,1,0,0
181.2039610031316,13.46122819563179,5045.142959189738,10.09028591837948,7980.336678897913,30,1,0,0
63.82322276935603,7.989009611829712,2698.992509939273,5.397985019878546,4273.744878722769,2,1,0,0
112.0269281380695,10.58440840930323,3662.911174152628,7.325822348305256,5728.677263677153,10,1,0,0
78.80094889565206,8.877369521751753,2860.456369052053,5.720912738104105,4529.69012626194,21,1,0,0
100.5248604010756,10.0262114776093,3482.2398284649,6.964479656929798,5527.575253544303,13,1,0,0
112.796567068147,10.6205728552856,3558.082568146026,7.116165136292051,5624.490805928321,17,1,0,0
17.59118738894887,4.194191153145782,1355.151677876732,2.710303355753465,2070.492392614668,3,1,0,0
54.47007550410456,7.380448921910018,2255.423482588591,4.510846965177182,3359.853011679637,15,1,0,0
81.8782532171199,9.048693121166206,3046.614237931161,6.093228475862323,4730.144048071699,15,1,0,0
127.423136073337,11.2882105183613,3283.939079648608,6.567878159297216,5038.863815280037,16,1,0,0
74.80182919922576,8.648825408869836,2606.452355049257,5.212904710098513,4161.918675601195,13,1,0,0
155.6494236203169,12.47600965504301,4389.93591734701,8.77987183469402,7063.580397385545,47,1,0,0
41.88329587094871,6.471758044994746,2045.134274974706,4.090268549949412,3193.16754136352,22,1,0,0
177.8430707844865,13.33581452096398,4781.942416054797,9.563884832109594,7440.242019502824,30,1,0,0
1.060054282800975,1.029591926886881,403.7971571684184,0.8075943143368367,600.9078682718743,0,1,0,0
181.2510099235258,13.4631175462111,4741.463756224414,9.482927512448828,7242.560106334491,18,1,0,0
97.76561826142164,9.887673482187845,3449.172215843688,6.898344431687375,5414.544692401645,16,1,0,0
132.4634234671512,11.50933628023106,4293.327521754893,8.586655043509785,7038.087694872896,36,1,0,0
33.20234831455377,5.762149656465303,1648.102562211891,3.296205124423783,2520.831701420519,13,1,0,0
72.78012886938193,8.531177182328946,2714.012161246823,5.428024322493646,4208.894583238861,27,1,0,0
143.0439708377975,11.96012046948189,4098.358688232338,8.196717376464676,6562.656900109521,26,1,0,0
59.60190675246145,7.720268816187224,2212.415406696231,4.424830813392462,3581.867907020111,13,1,0,0
242.0638076659374,15.55840004944247,4788.227983421033,9.576455966842063,7808.341814865314,23,1,0,0
191.8636289762706,13.85149339259041,4398.393192827835,8.79678638565567,6999.723544608766,24,1,0,0
277.6917204107951,16.66415753720461,5912.852781399132,11.82570556279826,9522.964514561269,14,1,0,0
