VAR,RMS,IEMG,MAV,WL,WAMP,TARGET
89.58772313,9.465214766,3097.221349,6.194442699,4823.978175,43,1
127.7291608,11.30237224,4087.523202,8.175046403,6550.327858,30,1
1257.791873,35.46940373,11122.27124,22.24454248,15661.5138,52,1
143.9220657,11.99923755,3959.870463,7.919740926,5833.155736,42,1
256.2604447,16.00814117,5735.907011,11.47181402,8056.463114,23,1
86.39541402,9.295644076,3354.021033,6.708042066,5269.633117,32,1
181.3313993,13.46607182,3622.818148,7.245636295,5605.125329,33,1
267.8165015,16.37086391,4147.487639,8.294975279,6504.467386,32,1
259.5411199,16.11211673,4074.260852,8.148521705,5682.432234,27,1
214.425703,14.64340211,3852.274333,7.704548666,5713.730196,19,1
50.93885231,7.139438387,2343.434553,4.686869106,3790.416668,40,1
605.6471155,24.61213952,7862.823448,15.7256469,11399.04057,24,1
270.6990886,16.45358972,4645.953562,9.291907125,7104.72973,45,1
301.9974827,17.38603889,3622.191899,7.244383799,5301.575237,27,1
229.82524,15.16172086,5021.471087,10.04294217,7244.249672,20,1
580.1263656,24.08939624,6285.695477,12.57139095,8923.199052,40,1
162.503764,12.74978598,3483.001784,6.966003567,5143.727389,15,1
318.6318078,17.85058521,4595.210904,9.190421809,6826.72781,30,1
347.8208945,18.65656286,5429.618886,10.85923777,8293.134962,39,1
223.8797537,14.96317597,3807.409829,7.614819658,6045.049004,37,1
283.1154923,16.82725711,5038.342815,10.07668563,7424.881761,26,1
107.6402262,10.37518046,3362.217813,6.724435627,5195.821041,50,1
191.6959175,13.84644759,3181.675497,6.363350994,4381.327417,26,1
825.2622574,28.72745266,8729.424097,17.45884819,12060.83312,52,1
257.3919943,16.04890305,3796.553271,7.593106543,5335.521652,30,1
108.6614863,10.42768876,2669.808331,5.339616662,3963.275926,37,1
373.7954418,19.33431607,4879.705151,9.759410303,6885.449026,45,1
137.2569111,11.71587026,2899.063283,5.798126566,4376.776209,37,1
431.8907548,20.78359751,5142.60075,10.2852015,7091.540857,29,1
352.8317575,18.78385799,4055.318832,8.110637664,5366.290043,14,1
244.8544287,15.64833113,3908.49091,7.816981819,5910.83889,33,1
373.7965004,19.33643,4181.713937,8.363427874,5648.531471,33,1
239.0905672,15.46777925,3062.480498,6.124960995,3985.32852,25,1
242.1577847,15.56485417,3401.671022,6.803342044,5036.556647,34,1
118.8234193,10.9041841,2772.660042,5.545320084,4275.446022,38,1
314.7219033,17.74381193,3383.556642,6.767113283,4689.829612,28,1
229.8104469,15.16313572,2805.463521,5.610927043,3994.680745,32,1
298.341067,17.27571812,4096.947096,8.193894192,5831.616194,36,1
130.3490995,11.4174949,2549.436314,5.098872628,3702.616063,29,1
260.8539309,16.15774159,2953.149326,5.906298653,4295.901349,33,1
215.3717107,14.67595132,3498.805952,6.997611905,5061.961269,28,1
168.1494997,12.96777533,3123.106368,6.246212736,4478.78169,18,1
83.61166435,9.14394447,3188.879937,6.377759873,4929.739335,45,1
432.715864,20.80187269,6058.614027,12.11722805,8858.307411,49,1
603.6152663,24.56867179,7817.550902,15.6351018,8097.229578,19,1
951.0130173,30.83856221,9810.985111,19.62197022,9269.738744,12,1
157.8815189,12.5654641,4195.463429,8.390926858,4844.060899,30,1
191.8357707,13.85144746,3071.462254,6.142924508,4356.315788,25,1
217.8832318,14.76258422,2792.039237,5.584078474,4225.806228,34,1
535.8488073,23.15406458,6808.999252,13.6179985,7961.635119,16,1
346.9232422,18.63266711,3944.220861,7.888441721,5930.108453,38,1
298.1230342,17.27298227,4364.54021,8.729080421,6244.767691,36,1
187.6051655,13.69752381,4382.204176,8.764408351,6557.22307,50,1
321.5860549,17.93830267,3985.230859,7.970461718,6096.814073,35,1
348.1472996,18.65942137,4740.67362,9.48134724,6748.194295,41,1
345.3952917,18.58730332,3689.03726,7.378074521,5152.782863,34,1
178.1321858,13.34885407,4312.262275,8.62452455,5106.316587,23,1
104.9283562,10.24622582,3528.674284,7.057348568,4268.714706,14,1
71.20705636,8.438523697,2751.160218,5.502320435,3740.191183,31,1
136.9181137,11.70232496,3744.908362,7.489816724,5524.042281,33,1
128.7683762,11.35074838,3732.441742,7.464883485,5499.880415,32,1
90.638256,9.520833203,3602.095101,7.204190203,5771.162069,37,1
58.05245036,7.619263143,2866.467622,5.732935243,4442.146461,2,1
170.4589254,13.05602199,3902.376771,7.804753542,5395.830081,22,1
169.4184868,13.01737575,3334.297256,6.668594513,4620.464437,23,1
123.9667974,11.13414993,3232.514102,6.465028205,4349.083107,23,1
82.86213595,9.10286482,3483.511603,6.967023205,5370.419085,32,1
48.25824695,6.946867627,2557.294448,5.114588896,4003.183411,20,1
59.93640813,7.741881222,2831.856675,5.663713349,4093.128971,27,1
47.90598884,6.92144455,2548.058266,5.096116533,3719.568149,31,1
62.76775693,7.922739054,2905.660959,5.811321919,4139.984272,38,1
189.0843096,13.75097798,4856.716741,9.713433483,7863.447196,16,2
97.75183777,9.887076688,3157.373321,6.314746641,4777.16818,42,2
83.8974846,9.160495661,3197.001002,6.394002004,5066.955261,44,2
320.2687653,17.89622195,6101.024004,12.20204801,9125.967445,39,2
114.4054369,10.69649072,4068.206398,8.136412796,6195.081856,28,2
59.72457912,7.728405819,2882.478272,5.764956544,4253.95445,1,2
104.0200706,10.19902748,2480.747966,4.961495933,3437.614149,8,2
565.4454486,23.77909698,7683.750775,15.36750155,10266.32194,23,2
152.4160671,12.34616392,4533.668796,9.067337593,6766.871396,35,2
190.2160076,13.79193611,4744.256899,9.488513799,7803.881744,6,2
562.5986971,23.71916309,8398.159687,16.79631937,13383.90159,24,2
117.827005,10.854818,3571.269544,7.142539089,5853.850039,17,2
176.4989368,13.28529063,4252.092436,8.504184872,6559.451396,43,2
111.8768407,10.5771989,3081.39618,6.16279236,4356.572384,23,2
116.0259468,10.77156096,3904.670741,7.809341481,5802.537417,23,2
101.5547151,10.07743897,3452.437415,6.904874829,5373.345804,22,2
474.7970329,21.79004307,7555.357563,15.11071513,11340.73098,39,2
27.00762266,5.196888029,1850.664226,3.701328452,2746.637617,2,2
222.1100856,14.9060243,4163.552915,8.32710583,6026.064382,30,2
198.1391773,14.07629898,3755.457867,7.510915734,5825.2982,35,2
661.1415639,25.71424144,7594.279778,15.18855956,10884.97055,55,2
321.7523237,17.9395338,3490.35884,6.98071768,4673.437655,21,2
288.9883184,17.00108733,3326.651249,6.653302499,4603.855802,24,2
313.1094812,17.69491864,4341.220851,8.682441701,6486.958312,44,2
341.2871664,18.47756334,3498.513081,6.997026163,4653.291924,25,2
301.954555,17.38080238,3293.743238,6.587486476,4258.151025,22,2
251.6806059,15.8661163,3883.017676,7.766035353,5653.840927,26,2
261.5914244,16.17831689,3229.562599,6.459125198,4401.660129,26,2
212.241789,14.57538175,3498.785892,6.997571783,4801.062991,27,2
167.1609988,12.92971104,3602.823489,7.205646977,5657.096452,24,2
318.5385722,17.85202467,3756.413342,7.512826685,4997.852258,21,2
653.7598158,25.57039267,7143.475616,14.28695123,11381.22528,54,2
170.0982428,13.04442578,3552.229431,7.104458862,5116.203776,26,2
197.9445002,14.07022637,4294.796632,8.589593264,6525.222633,24,2
258.5051394,16.07809518,4858.90217,9.71780434,7572.831613,33,2
235.8914356,15.35876326,5281.585296,10.56317059,8542.138331,69,2
100.3784186,10.01895219,3421.14396,6.842287919,5523.289288,19,2
1.255870247,1.120656619,439.7090181,0.879418036,615.0528007,0,2
290.2068457,17.03545999,6100.734663,12.20146933,9932.715071,51,2
119.0255178,10.90990422,4150.191297,8.300382594,6400.045174,30,2
180.1883855,13.42351545,5154.430621,10.30886124,7823.737594,31,2
270.9348512,16.46331203,5463.043426,10.92608685,8103.97423,42,2
276.3500636,16.62384888,6397.811764,12.79562353,10057.29274,60,2
192.9914439,13.89352388,5193.353914,10.38670783,7851.231813,41,2
133.5124268,11.55475791,3654.415838,7.308831675,5645.361833,12,2
129.9330451,11.401544,3696.301276,7.392602552,5723.916473,21,2
616.1868182,24.8262044,8183.022372,16.36604474,11308.10506,37,2
544.322132,23.33246214,6987.541005,13.97508201,9998.341424,48,2
299.0479251,17.29464625,5583.28918,11.16657836,8769.891711,43,2
50.64814276,7.116755598,2691.219033,5.382438066,4245.934473,17,2
72.72096532,8.527771991,3242.628377,6.485256754,5098.35577,38,2
296.9104307,17.23159292,5548.531448,11.0970629,8336.083206,18,2
194.952646,13.9625447,2897.039628,5.794079256,4514.692619,34,2
275.0158309,16.58724099,3652.989216,7.305978432,4971.678622,20,2
273.2380806,16.53530102,3945.702249,7.891404497,6186.946142,33,2
250.4772068,15.83167249,2640.29343,5.28058686,3382.030173,24,2
222.5263727,14.92224179,2458.914655,4.917829309,3385.333907,28,2
445.144588,21.10067398,6033.287297,12.06657459,8152.814864,21,2
223.7669451,14.96188073,3532.033472,7.064066944,4917.263504,28,2
128.2588515,11.32740106,3618.213309,7.236426618,5636.798844,36,2
973.2586975,31.19714737,11215.00274,22.43000548,15496.03625,52,2
290.5553107,17.04698908,4201.553697,8.403107393,6214.788308,31,2
195.1753208,13.97073266,3058.617615,6.117235231,4667.076152,35,2
259.7257554,16.11778003,3574.736543,7.149473086,5292.297931,28,2
150.0918819,12.25396561,4057.845736,8.115691472,5990.821611,31,2
124.0839212,11.13940253,3936.186504,7.872373008,5934.35152,25,2
298.850576,17.28780744,6369.930666,12.73986133,9988.446606,35,2
264.8842415,16.27823715,5623.452037,11.24690407,8529.937095,42,2
711.2701656,26.66983223,9086.967124,18.17393425,13656.53576,48,2
118.9713256,10.90889359,3959.154025,7.91830805,6314.968561,31,2
333.8070801,18.27042158,7090.780855,14.18156171,10636.08831,11,2
602.2319527,24.54085005,7711.969392,15.42393878,11018.82958,29,2
194.7047371,13.95480544,4907.378709,9.814757418,7270.970719,40,2
242.5949762,15.57863563,4693.361507,9.386723015,6896.075557,33,2
141.0556606,11.87870713,3023.566099,6.047132198,4399.040046,1,2
329.3382779,18.15167287,4905.688216,9.811376431,7288.194835,24,2
85.76694246,9.261952627,2732.490231,5.464980462,4184.02576,32,2
300.1980748,17.3294065,4169.43147,8.338862939,6031.954852,30,2
173.2030898,13.16262584,4548.070036,9.096140072,6545.146582,36,2
385.4832197,19.63700964,5901.028787,11.80205757,8881.437538,43,2
222.9257603,14.93170024,4505.038653,9.010077305,6921.729888,28,2
170.2012962,13.04781645,3770.101557,7.540203114,5713.362083,33,2
286.3862218,16.92311404,4736.916243,9.473832486,7176.959373,39,2
626.681091,25.03364082,7569.523842,15.13904768,8809.80606,15,2
285.1506048,16.88820039,5259.322965,10.51864593,6955.356553,32,2
222.2671974,14.91107928,3275.087766,6.550175533,4614.154628,27,2
261.2153404,16.16968745,3346.094671,6.692189343,4802.501897,32,2
270.3217542,16.44402375,3495.351686,6.990703371,4655.963512,21,2
805.5118102,28.38631221,7544.563178,15.08912636,10353.91079,49,2
558.4994004,23.63513869,6525.29318,13.05058636,9411.22133,44,2
402.2820416,20.05857142,4761.219283,9.522438566,7229.860945,41,2
360.6102359,18.99367849,4669.482032,9.338964064,6904.635848,39,2
460.5334493,21.46251571,5299.629934,10.59925987,6738.820381,32,2
292.6412253,17.11130169,5096.660341,10.19332068,6509.419606,34,2
550.8917673,23.47178852,6552.929624,13.10585925,6772.997826,21,2
286.862926,16.94187764,4382.905824,8.765811649,5422.776848,30,2
281.927485,16.79207663,5146.922613,10.29384523,7068.27527,11,2
274.9309374,16.58128104,4448.44257,8.896885141,5844.109073,13,2
110.2892357,10.50189528,3917.32457,7.83464914,5906.253433,23,2
171.0741636,13.07954627,4036.82513,8.073650259,6274.666346,30,2
120.0741092,10.95783971,3707.019396,7.414038793,5410.401654,15,2
135.1708861,11.62632047,4308.994007,8.617988014,6542.115587,38,2
176.383463,13.28295321,4493.358759,8.986717517,6863.406439,23,2
151.7655094,12.32038611,3845.359498,7.690718996,5707.944318,21,2
176.3364698,13.27928897,4978.789027,9.957578054,7731.890122,28,2
273.6629311,16.54615065,5461.450313,10.92290063,8510.545434,38,2
318.8456865,17.85630809,5851.495778,11.70299156,8850.200238,45,2
96.15863813,9.806185611,3351.761939,6.703523877,5037.172952,24,2
65.50708051,8.093648156,2893.518836,5.787037672,4285.549515,11,2
99.87474066,9.993803421,3471.849486,6.943698971,5122.441472,16,2
34.42596711,5.867382172,2152.021138,4.304042276,3137.012821,30,3
36.65424663,6.054548602,2163.281461,4.326562921,3299.165869,33,3
27.49641984,5.24372745,1927.206081,3.854412162,2964.902117,34,3
31.71851873,5.631928346,1890.612078,3.781224156,2658.361822,23,3
49.77892582,7.056597161,2311.773965,4.623547931,3423.922926,31,3
49.88676674,7.063097468,2399.304478,4.798608956,3505.944669,30,3
7.87923127,2.807407728,1065.848018,2.131696036,1465.976648,17,3
37.20968773,6.100802014,2259.834692,4.519669383,3245.074368,30,3
35.60456518,5.967391414,2193.655877,4.387311754,3385.663817,38,3
6.201791443,2.490400734,927.7793977,1.855558795,1352.556223,33,3
13.07460147,3.615884237,1207.916783,2.415833565,1883.850346,33,3
7.407453692,2.721665185,1044.432382,2.088864764,1640.228989,32,3
6.148862086,2.479734532,966.7503187,1.933500637,1402.214182,24,3
4.502925009,2.122261419,804.3961355,1.608792271,1170.545008,27,3
173.0285078,13.15408432,2927.445856,5.854891712,3853.120737,23,3
6.987279414,2.643365062,972.0652633,1.944130527,1439.164736,23,3
11.57560605,3.402299804,1180.370968,2.360741935,1741.197389,20,3
89.61329569,9.469152201,2413.343312,4.826686624,3291.610692,30,3
194.9675461,13.96403878,3124.09551,6.24819102,4461.466727,27,3
146.1727367,12.09229203,2758.481579,5.516963159,3946.200388,34,3
273.9202859,16.5574592,3336.61081,6.67322162,4728.903909,29,3
297.7598277,17.26079566,2897.956462,5.795912924,3995.165365,32,3
242.3891465,15.57510004,3299.234624,6.598469248,4514.867139,26,3
286.8734051,16.9424865,3303.152543,6.606305087,4425.482994,29,3
224.0729779,14.9697438,3118.478014,6.236956028,4872.909049,57,3
255.8186908,15.99497838,3159.87785,6.319755701,4380.586391,26,3
0,0,0,0,0,0,3
254.5441594,15.95680842,3043.66923,6.087338461,4467.489374,32,3
246.0605716,15.69202118,3085.575831,6.171151661,4312.419295,29,3
176.6306129,13.29201087,2650.388445,5.300776891,4015.097511,32,3
178.0450972,13.34619162,2997.866143,5.995732287,4234.308502,30,3
287.1353899,16.95425861,3402.39835,6.8047967,4972.455998,36,3
288.3009506,16.98308901,4409.488169,8.818976338,6396.675938,38,3
196.3140732,14.01129781,3870.769527,7.741539054,4227.946309,21,3
7.498482728,2.738348289,1072.288825,2.144577651,1505.177516,9,3
67.72772157,8.229687394,2226.874188,4.453748376,2498.546884,9,3
6.110090475,2.471864899,946.1028508,1.892205702,1443.628094,15,3
3.907054006,1.976627529,777.6368722,1.555273744,1180.125236,22,3
13.04839218,3.612296725,1356.736316,2.713472631,2048.35499,37,3
231.5627484,15.21889561,2828.568517,5.657137034,3982.325461,29,3
166.86304,12.92012767,3967.596926,7.935193852,5434.83139,36,3
51.88051208,7.202835752,2122.941314,4.245882628,3074.825331,35,3
97.27284851,9.863168237,3089.615497,6.179230995,4485.752831,40,3
698.1132758,26.42321445,6600.857297,13.20171459,9468.981823,45,3
149.9208448,12.24808535,2688.881066,5.377762131,3545.208055,26,3
114.2004537,10.68672404,2286.247001,4.572494002,3320.317141,30,3
221.1410919,14.87601746,2550.506212,5.101012424,3887.659696,33,3
190.3394727,13.80307586,2458.168784,4.916337568,3552.285717,28,3
7.377297531,2.716131033,880.1746583,1.760349317,1329.047254,35,3
5.166613203,2.273110631,810.498246,1.620996492,1257.654379,25,3
102.2915532,10.11486106,2737.957844,5.475915688,4035.671099,46,3
190.8974801,13.81765687,3545.699027,7.091398054,5118.985864,48,3
288.2759676,16.98107783,3116.573713,6.233147425,4262.19127,28,3
139.6263242,11.8231279,2145.420758,4.290841516,3148.336749,34,3
244.5885345,15.64300124,3473.423377,6.946846754,4557.04127,29,3
71.88414158,8.478740855,2045.123764,4.090247528,3126.980061,37,3
193.1050227,13.89759981,2633.531821,5.267063642,3467.806764,25,3
250.3477404,15.82865817,3147.223075,6.29444615,4338.00968,18,3
227.7398159,15.09567829,2741.291016,5.482582031,3597.608875,27,3
134.9656896,11.62125179,2239.963334,4.479926669,3209.798826,32,3
210.7540364,14.51951994,2912.766934,5.825533868,3947.912829,26,3
203.0083085,14.25534924,2531.620516,5.063241032,3639.279053,28,3
97.35181477,9.867756596,2190.015115,4.38003023,3202.92367,39,3
821.4096803,28.6635308,9367.623459,18.73524692,13601.49323,70,3
94.89668608,9.748241566,1724.547845,3.449095691,2480.361079,35,3
323.8110535,18.001982,2989.308403,5.978616806,4215.587099,30,3
90.75969925,9.527852483,2361.001206,4.722002411,3281.658585,30,3
249.6747176,15.80746621,2663.979412,5.327958824,3934.66653,33,3
386.3737545,19.65648282,4779.769173,9.559538347,6864.555065,41,3
77.56534051,8.81047643,1835.707542,3.671415083,2527.182597,32,3
34.50365854,5.87498026,1514.696109,3.029392219,2089.310925,26,3
315.0326963,17.74916307,4734.714244,9.469428488,6337.912341,29,3
153.0266005,12.37742119,2398.859947,4.797719894,3291.694942,24,3
135.2677633,11.63076915,3838.259747,7.676519493,5317.682661,39,3
239.4598355,15.48058759,2778.908341,5.557816682,4078.993322,35,3
315.7883915,17.77833188,3965.954244,7.931908487,5695.761007,27,3
318.8383581,17.85763554,3823.419675,7.646839349,5281.57389,31,3
298.1092294,17.26657308,4059.310447,8.118620895,5987.114749,53,3
143.579543,11.98579023,2554.762245,5.109524491,3426.424323,31,3
287.7421704,16.97011994,2645.863035,5.291726071,3862.314897,34,3
271.3741764,16.47623605,2711.050054,5.422100108,3729.399763,27,3
185.642152,13.62506679,2287.01106,4.57402212,3672.722764,34,3
185.840873,13.63469566,2649.236979,5.298473959,3356.388453,22,3
134.3348227,11.59448484,3421.368891,6.842737783,4448.186731,28,3
349.9798148,18.70779419,5237.829703,10.47565941,6797.270415,40,3
163.2572588,12.77743226,3697.538122,7.395076244,3047.699455,3,3
380.7666213,19.52020069,5013.794561,10.02758912,7318.712691,39,3
270.0878652,16.43487947,3030.000729,6.060001457,4161.724889,25,3
282.6006561,16.81212146,3147.297613,6.294595226,4317.23775,23,3
225.3285347,15.01948238,2713.131008,5.426262016,4098.325244,24,3
309.0818013,17.58305227,3997.707646,7.995415292,5317.264919,19,3
335.6972736,18.32371236,5008.457687,10.01691537,7404.284546,42,3
379.4117141,19.47858532,5190.692125,10.38138425,7901.708828,54,3
202.8721885,14.24367441,3042.078305,6.08415661,4496.448747,40,3
178.7857961,13.37463222,3995.787286,7.991574571,4500.707555,30,3
100.983208,10.04905477,2933.820577,5.867641153,3158.475884,15,3
144.7295791,12.0307858,3097.463822,6.194927643,3606.926958,27,3
97.92032291,9.895572033,2435.101741,4.870203483,2171.901261,9,3
5.197260029,2.279860992,885.6400415,1.771280083,1384.270304,22,3
8.631597412,2.937958873,1046.176753,2.092353506,1594.925664,24,3
13.9327961,3.732666111,1422.861239,2.845722479,2287.086768,23,3
51.50254356,7.178147562,2303.366122,4.606732244,3322.3477,30,3
149.3550725,12.2238737,3232.886815,6.46577363,4468.604901,22,3
60.81229827,7.80038314,2129.078215,4.25815643,3030.290167,24,3
45.35574082,6.735779653,1918.985718,3.837971436,2842.085269,26,3
262.2298993,16.19754777,4036.891965,8.07378393,5119.5894,25,3
10.41521981,3.227263372,1254.555692,2.509111384,1925.874866,22,3
9.513524506,3.084724569,1189.906283,2.379812566,1787.093057,19,3
12.41178231,3.523040219,1342.687785,2.68537557,2061.765444,16,3
10.50345662,3.240929229,1234.417553,2.468835106,1873.728887,27,3
