VAR,RMS,IEMG,MAV,WL,WAMP,TARGET[0],TARGET[1],TARGET[2]
17.43671163513793,4.175735685428744,1520.322260494433,3.040644520988865,2388.523286231926,33,1,0,0
39.09176053757255,6.252347733423709,2326.914624008495,4.653829248016989,3711.447455515345,25,1,0,0
16.37104382270225,4.046115537186409,1432.131400139512,2.864262800279025,2336.253034342879,36,1,0,0
68.82792411391557,8.296266592374595,2851.776978142273,5.703553956284545,4455.898831025544,22,1,0,0
180.271262328605,13.42654053493874,3791.774696267881,7.583549392535762,6276.670954895242,28,1,0,0
80.70649396070507,8.98368862811146,2976.330120168253,5.952660240336507,4569.762409484681,10,1,0,0
69.28035203024079,8.323483359909108,2847.419777850041,5.694839555700082,4377.730145356824,17,1,0,0
120.9147070146291,10.9961223980437,3655.833695298042,7.311667390596083,5909.417923607483,38,1,0,0
46.23360061923761,6.799530377488282,2518.061013101178,5.036122026202356,4148.474948230431,35,1,0,0
82.10399787452793,9.0611270007467,2631.535936514289,5.263071873028577,4271.183803270738,18,1,0,0
6.457743163849448,2.541211773448365,935.841339127474,1.871682678254948,1437.124976918656,0,1,0,0
70.63085805533422,8.404218010708847,2625.304347795625,5.25060869559125,4489.189314257196,51,1,0,0
35.87728183465956,5.989867292325375,1629.075743261378,3.258151486522757,2439.999133691554,19,1,0,0
0.8459836947697035,0.9198105938928388,368.3527269541687,0.7367054539083373,509.0991033020559,0,1,0,0
32.17811752362063,5.672594662989956,2047.811810913526,4.095623621827053,3186.613855979936,24,1,0,0
14.13469965766422,3.75973765885646,1112.810915862974,2.225621831725948,1728.757991788966,7,1,0,0
90.40754909085562,9.50833165810734,3040.214390637586,6.080428781275172,4758.560118435673,36,1,0,0
7.124813559131257,2.66923508819535,828.6065349561762,1.657213069912352,1270.756578442184,0,1,0,0
14.06816749826865,3.75077833625083,1025.610771374117,2.051221542748234,1560.501031197927,25,1,0,0
32.02165267606676,5.658771930063879,1994.46325194368,3.988926503887361,3116.013961792411,36,1,0,0
58.98540691809115,7.680197115564125,2460.733923514158,4.921467847028316,4018.247285226744,34,1,0,0
6.325599631894453,2.515076898465038,881.1888883041179,1.762377776608236,1362.720869861851,1,1,0,0
31.52773719953482,5.614956679341072,2046.814345463678,4.093628690927356,3058.327865619968,29,1,0,0
41.44138404473108,6.437499491148913,2148.72349511202,4.29744699022404,3248.038080232576,20,1,0,0
33.36396687015137,5.776164216194792,2026.857358698889,4.053714717397778,3210.626517952744,20,1,0,0
13.56847899811831,3.683542279628616,1280.5051764846,2.561010352969199,1980.583474536909,10,1,0,0
28.36811493433201,5.326204246846956,1524.127657974096,3.048255315948192,2335.050851590943,18,1,0,0
88.96679165263494,9.432225689498882,3613.911994718104,7.227823989436207,6149.852819726737,24,1,0,0
61.52508173903265,7.843794402504055,2746.490689549698,5.492981379099396,4469.800798084491,44,1,0,0
18.50285773698548,4.301495695998222,1535.43810842997,3.07087621685994,2268.047194183705,2,1,0,0
86.94023333402896,9.324178560887225,3552.322270141478,7.104644540282956,5967.800102883306,40,1,0,0
44.79048054899595,6.692575913467607,2364.240536308062,4.728481072616125,3963.151828199143,37,1,0,0
15.71387041256386,3.964101401073614,1387.71549546991,2.775430990939819,2109.986468083988,3,1,0,0
14.83648808603882,3.851893896644892,1279.179479745718,2.558358959491436,1925.371915738368,6,1,0,0
63.96161513949043,7.997637787905584,2655.636946451928,5.311273892903855,4389.949780843476,37,1,0,0
5.914738106637626,2.432023949841068,874.358001585435,1.74871600317087,1292.543492984317,5,1,0,0
12.52661441312716,3.53929717547203,1163.098314296437,2.326196628592874,1797.336864642621,11,1,0,0
15.40125689875822,3.92444360507722,1127.321106036445,2.254642212072889,1705.06126189743,15,1,0,0
19.28957016870011,4.392090276850245,1264.88003953509,2.529760079070179,1939.142699654311,16,1,0,0
25.50230966495445,5.049987526196994,1741.552116754623,3.483104233509246,2710.911088846063,43,1,0,0
2.097771272891581,1.448389304559943,574.9694701881749,1.14993894037635,844.0847304535707,18,1,0,0
29.61145823496621,5.441643275806867,1927.76042885691,3.85552085771382,2996.36021287482,29,1,0,0
1.13494976174918,1.065340253907941,421.048688706852,0.8420973774137039,599.2246966907328,14,1,0,0
31.54713307122641,5.616696289824588,2024.656901190646,4.049313802381292,3181.615839173312,41,1,0,0
7.366652688641688,2.714199716653004,983.43697838142,1.96687395676284,1521.394702072323,26,1,0,0
24.08010393964469,4.907148255690555,1803.634153927816,3.607268307855631,2707.612556691875,39,1,0,0
3.742544334733433,1.9346135667143,628.6928036382056,1.257385607276411,943.7081781727736,6,1,0,0
7.96398470659351,2.822054996403104,875.9199278404333,1.751839855680866,1366.679597915749,14,1,0,0
15.57547082811978,3.946581101506069,1254.751952908955,2.50950390581791,2015.225525112624,19,1,0,0
2.681098314529107,1.637407410484813,573.660298980103,1.147320597960206,853.4311605762404,3,1,0,0
19.16275962847401,4.377564779724131,1221.654416421225,2.44330883284245,1992.827788617207,23,1,0,0
3.907885912592818,1.976837455880234,735.1617063967236,1.470323412793447,1121.364594010903,8,1,0,0
7.007435921844597,2.647179850333432,882.9356757274938,1.765871351454988,1324.364143661631,2,1,0,0
83.3722814512306,9.130842529277311,2868.185602378478,5.736371204756956,4733.593580237397,45,1,0,0
45.9313834943887,6.777278155040656,2043.656848130402,4.087313696260804,3439.078289696578,15,1,0,0
10.15259261414655,3.186329082118116,1098.272757315273,2.196545514630546,1715.288757110194,4,1,0,0
34.29525410004466,5.856260497181739,1813.30179916358,3.626603598327161,2968.710452158567,21,1,0,0
28.13914275302071,5.304634754626751,1615.016245031995,3.23003249006399,2439.265641926612,1,1,0,0
144.485286606991,12.02020333128538,3888.436748792474,7.776873497584949,6298.908791787957,35,1,0,0
4.951303178474985,2.225153294428071,768.2968309171902,1.536593661834381,1168.888306128769,0,1,0,0
4.172095399039115,2.042570902168728,718.8315853994272,1.437663170798854,1087.783913325405,0,1,0,0
106.6960732052935,10.32940859207918,3943.362211366317,7.886724422732634,6483.378204884159,71,1,0,0
135.8143982553245,11.65394359072848,3612.673774383265,7.22534754876653,5864.804628944343,20,1,0,0
91.78400624585514,9.58052373838428,3080.309869694888,6.160619739389777,5193.406880022034,12,1,0,0
28.65173950670065,5.35288738958191,1681.444311115665,3.362888622231329,2696.960778187445,9,1,0,0
101.6351307889487,10.08142618962032,3627.794202565323,7.255588405130647,5959.647826404585,34,1,0,0
16.66213128435173,4.082013098099645,1121.84868864858,2.24369737729716,1795.534415456625,11,1,0,0
3.354713103662295,1.83160647938388,595.7640664362277,1.191528132872455,901.2060989099624,4,1,0,0
90.68230137134866,9.522726170436728,2956.076006747586,5.912152013495172,4826.651435223848,55,1,0,0
43.09877486076974,6.565007303301317,2255.195736544949,4.510391473089899,3670.213777305177,67,1,0,0
2.162828465395267,1.470685165943089,538.659597116923,1.077319194233846,765.9647048167935,0,1,0,0
38.53528066847405,6.207728320820539,1850.051617539182,3.700103235078365,2934.14898110968,26,1,0,0
7.724859977695354,2.779370877697532,1010.787189333029,2.021574378666059,1546.950409692541,5,1,0,0
0.7575298810572457,0.8703729928616698,339.9656412623054,0.6799312825246109,478.6070813858952,0,1,0,0
30.15436843115469,5.491301722710503,1859.383465582422,3.718766931164845,2939.759884745279,49,1,0,0
78.42367399415366,8.855774042610468,3113.54377522053,6.22708755044106,5030.329964242079,28,1,0,0
99.9891563917712,9.999502466918408,3498.754126871297,6.997508253742593,5490.213856517301,39,1,0,0
64.14886873053561,8.009306527633678,2767.450011553372,5.534900023106744,4669.522806507657,45,1,0,0
86.7100427868976,9.31182423700657,3251.405312097403,6.502810624194806,5498.387060715612,42,1,0,0
62.07075508284647,7.878574153288551,2995.485475158184,5.990970950316367,4996.15692800059,44,1,0,0
503.5960328179978,22.44094661612613,6869.901464057033,13.73980292811407,11032.54567211694,54,1,0,0
159.9819611911241,12.64842410340897,4576.107101945752,9.152214203891504,7355.013906592276,39,1,0,0
108.7663674574066,10.4291326421925,3474.6180936988,6.9492361873976,5523.720402326619,31,1,0,0
483.7201746455787,21.99364204134477,7712.669045482411,15.42533809096482,12915.67767680264,51,1,0,0
157.1672993736897,12.53664172749185,3894.736966786892,7.789473933573783,6365.381612454734,10,1,0,0
138.7176107080787,11.77784446261414,3657.681772200077,7.315363544400153,5997.066617108914,9,1,0,0
36.13540009106883,6.011284814125135,2176.536947727857,4.353073895455714,3273.602897694683,26,1,0,0
45.28126781417518,6.729136616153813,1965.22706065863,3.93045412131726,3151.189930372771,26,1,0,0
47.34411329219861,6.880708166523279,2242.282856083994,4.484565712167988,3514.702904998856,40,1,0,0
17.41192637896387,4.172807208134649,1580.872731246362,3.161745462492724,2514.056952525827,22,1,0,0
59.13342869676673,7.689877387178095,2544.90980025745,5.0898196005149,3774.253756065003,15,1,0,0
188.7793299006058,13.73970025668546,4176.596990591916,8.35319398118383,6934.702538273228,48,1,0,0
359.221611882968,18.95314749191606,5015.641675836508,10.03128335167301,8353.087308385428,47,0,1,0
183.7848316454377,13.55673099681445,3655.334844190606,7.310669688381213,5995.755717072667,22,0,1,0
44.03279520045947,6.635722915029397,1802.491370278298,3.604982740556597,2905.260932244872,1,0,1,0
387.6993774052056,19.6901514375629,5939.48449924408,11.87896899848816,9413.768221765138,22,0,1,0
496.4845557518097,22.28194260505088,6962.925067467125,13.92585013493425,11781.0113838809,42,0,1,0
345.6611460026514,18.59196803808545,5870.651117151591,11.74130223430318,9584.910631536915,36,0,1,0
370.8593874662871,19.25772668754175,6621.924153869933,13.24384830773986,10497.29740044081,40,0,1,0
569.8001888646724,23.87049382712813,7689.434242208497,15.37886848441699,12131.00067445588,47,0,1,0
481.468483328516,21.94241685458531,6700.594541581755,13.40118908316351,11076.82952822568,44,0,1,0
119.4685606955667,10.9301746632011,3568.297808290542,7.136595616581084,5788.955997690763,9,0,1,0
48.3149474170369,6.950911261469518,2167.05327542832,4.334106550856641,3586.666328210185,12,0,1,0
9.50208675429012,3.082664403492665,996.6517015568708,1.993303403113742,1528.66315867881,0,0,1,0
166.2571007722092,12.89421113314481,3911.12246781814,7.822244935636279,6270.423016908669,45,0,1,0
43.74952384866645,6.614434165571724,1740.723607706943,3.481447215413886,2831.946819683825,14,0,1,0
218.1790507337396,14.77088571427752,5151.66995076089,10.30333990152178,8388.369817232933,36,0,1,0
51.40040951996236,7.169408888621172,1998.451258792727,3.996902517585454,3150.77073180974,24,0,1,0
168.670468577715,12.98732682064704,4581.242572521478,9.162485145042956,7605.07918243112,61,0,1,0
