VAR,RMS,IEMG,MAV,WL,WAMP,TARGET[0],TARGET[1],TARGET[2]
1069.411113423292,32.70190977200691,11402.2235977884,22.80444719557679,17702.34648194024,37,1,0,0
1419.846991582442,37.6810229501351,14662.60061962888,29.32520123925777,23510.58752313773,31,1,0,0
970.6273008673704,31.15497447941081,11034.07522319979,22.06815044639958,17575.72492599639,33,1,0,0
1154.899286605933,33.98388281212499,11964.07406797966,23.92814813595931,18808.92169999572,46,1,0,0
817.0595144530076,28.58436714300576,10061.57988435455,20.1231597687091,15856.08002811817,37,1,0,0
554.3926172560973,23.54555170183464,8576.667694614383,17.15333538922877,13946.6248367123,24,1,0,0
732.5607725077269,27.06594479481512,10009.79137735433,20.01958275470865,15735.15336313644,44,1,0,0
790.2981704008512,28.11227524839316,10747.40032231768,21.49480064463536,16645.9530264622,28,1,0,0
592.4246062034457,24.3398368131932,9102.175528175028,18.20435105635005,14629.02913402484,36,1,0,0
440.1290076541184,20.97937016979676,7578.884422619491,15.15776884523898,11888.44052116648,2,1,0,0
15.09190740575759,3.884893949808149,1253.212888254496,2.506425776508992,1876.02902491554,0,1,0,0
511.1807613291746,22.61015412526194,7900.838438934044,15.80167687786809,12684.46128016773,4,1,0,0
729.7684463208809,27.0147348916061,8818.598741327172,17.63719748265434,13753.61194276515,27,1,0,0
17.60954458733163,4.196387906869113,1394.520583359164,2.789041166718329,2178.213504122046,0,1,0,0
770.6895435798853,27.7613442898104,10777.161161156,21.55432232231199,16864.92705218196,21,1,0,0
639.1459664641396,25.28134851520797,8346.124900572486,16.69224980114497,12885.49144542323,19,1,0,0
1514.97963753192,38.92273944372102,14567.80296250948,29.13560592501896,22920.86099058566,36,1,0,0
322.7441152845487,17.96508116254935,6205.620984990986,12.41124196998197,10043.97951236335,5,1,0,0
145.901255901257,12.07899122734494,3974.592555772768,7.949185111545535,6134.23402272526,0,1,0,0
318.7508616968595,17.85359763024049,5584.062952130821,11.16812590426164,9146.560316839072,15,1,0,0
670.0912092580995,25.88669949772541,7968.778433891019,15.93755686778204,12917.53575347505,34,1,0,0
510.0175186997422,22.58360628033698,6972.518022889361,13.94503604577872,10890.04859732315,19,1,0,0
1142.065479973181,33.79446445529287,12113.39506921684,24.22679013843368,18841.41054014384,22,1,0,0
1569.77922623887,39.62045874691599,15099.1777255018,30.1983554510036,22565.79071686737,26,1,0,0
1061.200259423576,32.57607206963247,12476.95114543539,24.95390229087078,19178.16250905477,43,1,0,0
411.2577859226972,20.27950433027977,7516.349943645697,15.03269988729139,12037.09933670663,13,1,0,0
851.5909605060407,29.18206391647116,9918.688304890748,19.83737660978149,16215.3824456673,27,1,0,0
820.1192196921949,28.63772613256444,10119.1818020221,20.23836360404419,16080.34902458189,22,1,0,0
1749.539613405747,41.82769284618227,16145.11351235058,32.29022702470117,25090.66429939029,42,1,0,0
703.5157667559321,26.52387248988757,9295.837280066668,18.59167456013333,15291.62267433533,12,1,0,0
937.040431394092,30.6113598278045,10793.32280636456,21.58664561272913,17113.65062266,19,1,0,0
576.3830764547756,24.00804314195196,8439.691581067396,16.87938316213479,13527.33486461215,22,1,0,0
