VAR,RMS,IEMG,MAV,WL,WAMP,TARGET[0],TARGET[1],TARGET[2]
243.2718481935932,15.5972026397854,5286.448067560012,10.57289613512002,8288.255180497665,49,1,0,0
310.9691816686843,17.6344393426278,6387.607672385359,12.77521534477072,10080.9540519664,43,1,0,0
217.8654673196723,14.76026751762688,4970.376687715122,9.940753375430244,8135.501560737292,51,1,0,0
647.4924312806895,25.44588968440461,9173.840671978603,18.34768134395721,14815.36930142749,44,1,0,0
521.345397275096,22.83312944470788,7622.231377122507,15.24446275424501,11854.9951150877,25,1,0,0
478.614798576094,21.87726888451673,7861.796805089762,15.72359361017952,12795.91393101585,25,1,0,0
413.8012770834878,20.34210702736041,7647.382686825243,15.29476537365048,12054.75093347524,39,1,0,0
548.0848629213332,23.41131573849144,8732.03284125368,17.46406568250736,14087.03862952476,40,1,0,0
1096.957525043228,33.12035331955397,11883.79701725417,23.76759403450833,19391.52156614257,41,1,0,0
168.3229685830809,12.97395323952936,4432.37823520953,8.864756470419058,7346.62835453401,22,1,0,0
2.858488949059537,1.69070763381257,632.2979736373629,1.264595947274726,880.2994888577603,0,1,0,0
72.20959722267943,8.498047811704684,2979.651101146147,5.959302202292294,4751.295626475687,4,1,0,0
368.7762014475893,19.20359565329208,5154.318062430746,10.30863612486149,8355.106581986936,22,1,0,0
2.36899084815329,1.539166185855531,587.4940492224007,1.174988098444801,860.3228505917175,0,1,0,0
470.0712290817885,21.68113109742525,7839.453954949542,15.67890790989908,13047.16245839675,20,1,0,0
173.8706491463945,13.18603886156497,3990.960176468608,7.981920352937215,6577.519816515895,5,1,0,0
1028.718709693761,32.07365767116031,10830.4656034439,21.6609312068878,17781.23811533589,45,1,0,0
112.4513256918105,10.60432209429716,2915.90120440227,5.83180240880454,4679.359748448915,11,1,0,0
244.1735495172505,15.6274765491643,4052.281263778595,8.104562527557189,6206.887565122508,19,1,0,0
494.4597195013298,22.23645229574675,7858.412239264502,15.716824478529,12478.91782094206,44,1,0,0
143.7704532812256,11.99043183316036,3747.804669885888,7.495609339771776,5977.773107477941,19,1,0,0
101.1166477465481,10.05592726146144,3415.698851763806,6.831397703527613,5465.360494249251,8,1,0,0
333.1492891319637,18.25241335706419,6625.968986658479,13.25193797331696,10465.58100149061,27,1,0,0
449.8514424657674,21.20970297814479,7398.693734271108,14.79738746854222,11563.54082507519,27,1,0,0
433.8570708931534,20.82926398107713,7422.494537539305,14.84498907507861,11874.53479245928,29,1,0,0
173.0926755339964,13.15647075309259,4330.190654653603,8.660381309307207,7078.940207659769,16,1,0,0
378.6465856517015,19.45924054630434,5651.768382891949,11.3035367657839,9277.365995388718,21,1,0,0
319.2032279600408,17.86631310555435,5703.855522591039,11.40771104518208,9094.48096116346,28,1,0,0
712.5101475859199,26.69292038708761,9881.762007515545,19.76352401503108,15722.87030375443,30,1,0,0
180.2635473328463,13.42671607523472,4377.14984700364,8.754299694007281,7032.82281240492,5,1,0,0
242.8452050834662,15.58353465614698,5135.67346006374,10.27134692012748,7908.05290311582,22,1,0,0
59.24134091622276,7.696951547795747,2509.958771225341,5.019917542450683,4116.085268919202,19,1,0,0
228.9377529879084,15.13074214916182,5093.695639200467,10.18739127840093,8045.678797916773,9,1,0,0
216.331926145377,14.70869806068746,4471.205082552307,8.942410165104613,7214.398429282719,11,1,0,0
1105.562773756812,33.25001174335354,11784.86953278206,23.56973906556411,19465.57583039004,48,1,0,0
97.94350760086444,9.896653215911806,3480.640029130106,6.961280058260212,5645.149297794904,11,1,0,0
213.2352768361172,14.6025778096052,4588.879033049198,9.177758066098397,7453.307516389676,30,1,0,0
203.8338322790382,14.27714645951847,4039.868870633269,8.079737741266538,6315.389382079423,13,1,0,0
130.445421463367,11.42139233749501,3333.874403982321,6.667748807964643,5136.725036945727,14,1,0,0
317.699709062619,17.82418274594927,6201.524321898789,12.40304864379758,9589.349757043645,40,1,0,0
30.90062048541426,5.558858642813145,2096.937531758791,4.193875063517582,3367.949156483895,14,1,0,0
303.8277310521587,17.43066969761046,6286.620448611284,12.57324089722257,9919.391154731617,18,1,0,0
19.85436872814176,4.455833698002141,1398.099991847788,2.796199983695576,2270.951007397054,21,1,0,0
386.8072891803823,19.66741826069195,7058.848951579024,14.11769790315805,11179.14053630077,29,1,0,0
69.29865729099349,8.324603820454593,2929.972016217042,5.859944032434085,4689.207325211607,16,1,0,0
322.4717803669017,17.95755075840767,6565.616965246886,13.13123393049377,10442.99377486138,32,1,0,0
52.86406164985612,7.270769160427965,1986.420482506344,3.972840965012689,3293.600560574046,14,1,0,0
60.08544896773002,7.751480470596078,2491.528590923106,4.983057181846212,3866.018810371436,18,1,0,0
259.6776973375297,16.11454457843334,4820.271634120712,9.640543268241425,8158.966960977088,26,1,0,0
22.93993186164953,4.789586631186379,1436.175214463156,2.872350428926313,2228.000452797301,2,1,0,0
335.2539875467693,18.30995142297431,5444.23148212614,10.88846296425228,8389.485768437547,24,1,0,0
131.4956066887654,11.46715607748916,3642.07149764416,7.284142995288319,5720.391892838694,3,1,0,0
125.3172738766532,11.19454519681855,3549.185732318747,7.098371464637494,5808.233152419309,4,1,0,0
564.6273029833905,23.76189194246912,8608.216298778532,17.21643259755707,13471.20638756368,35,1,0,0
457.6945740884311,21.39380272829504,7068.697430547205,14.13739486109441,11439.58846259579,17,1,0,0
188.9357020263715,13.74541785155691,4120.26549686073,8.24053099372146,6473.195683517835,13,1,0,0
524.3718903439851,22.89926403329068,7510.148278882078,15.02029655776416,12337.21108050755,25,1,0,0
